"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.967248000E0,9.991722107E-1,5.020709381E0,8.487949219E0
3.977212000E0,1.374441833E0,4.834945679E0,8.253087616E0
3.987175000E0,1.275946655E0,4.955295410E0,8.158334656E0
3.997139000E0,1.194366302E0,5.229375458E0,8.077802124E0
4.007103000E0,1.294058990E0,5.267097015E0,7.908204803E0
4.017067000E0,1.048868866E0,5.214556274E0,7.867190094E0
4.027031000E0,9.786648560E-1,5.282814331E0,7.887847137E0
4.036995000E0,9.369017029E-1,5.115911407E0,7.990832977E0
4.046959000E0,1.267115021E0,5.234165497E0,8.123008118E0
4.056922000E0,1.227597198E0,5.172044678E0,8.239765320E0
4.066886000E0,9.599537659E-1,4.991220703E0,8.319100342E0
4.076850000E0,9.897418213E-1,5.044509888E0,8.492439880E0
4.086814000E0,9.434880066E-1,5.052293701E0,8.628806305E0
4.096778000E0,9.803114319E-1,5.051545258E0,8.557853851E0
4.106742000E0,1.050665131E0,5.019511871E0,8.502019958E0
4.116706000E0,1.087338867E0,4.990172882E0,8.476722565E0
