Time (s),Latitude (°),Longitude (°),Altitude (m),Altitude WGS84 (m),Speed (m/s),Direction (°),Distance (km),Horizontal Accuracy (m),Vertical Accuracy (m),Satellites
421.300545,52.22401306,4.533197769,4.121570182,47.18793602,NaN,NaN,37.4864247333361,2022.106756,31.97153787,-1
421.3066881,52.22430898,4.53234619,4.121570182,47.18800801,NaN,NaN,37.5322800325561,2022.106758,31.97153787,-1
421.3125601,52.22451246,4.53176064,4.121570182,47.18805757,NaN,NaN,37.5638102422861,2022.106787,31.97153788,-1
421.313223,52.22465237,4.531358013,4.121570182,47.18809168,NaN,NaN,37.5860987392761,2022.106787,31.97153788,-1
428.3498681,52.22475127,4.531073398,4.121570182,47.1881158,NaN,NaN,37.6021244135761,2063.467621,31.97742756,-1
439.075287,52.22482239,4.530868756,4.121570182,47.18813315,NaN,NaN,38.2539693933761,2154.011267,31.99508834,-1
442.4917281,52.2200142,4.525394092,4.121570182,47.19757288,NaN,NaN,38.3931945046761,1414,31.99662098,-1
442.5162951,52.21898727,4.52422482,4.121570182,47.19958762,NaN,NaN,38.6846802891761,1414,31.99662099,-1
452.338112,52.21836149,4.528379926,4.121570182,47.19814499,NaN,NaN,38.8347823208761,1523.744296,32.00904019,-1
452.346665,52.21803925,4.530519589,4.121570182,47.19740252,NaN,NaN,39.6242246459761,1523.744378,32.00904019,-1
455.702101,52.2112043,4.533654257,4.121570182,47.20483429,NaN,NaN,40.1133390642761,1536.656042,32.01102652,-1
455.710667,52.20696963,4.53559638,4.121570182,47.20944312,NaN,NaN,40.4913006240761,1536.656118,32.01102652,-1
471.932992,52.20969555,4.532282858,4.121570182,47.20760416,NaN,NaN,40.7701115476761,1788.940891,32.02010813,-1
471.935093,52.21170642,4.529838518,4.121570182,47.20624995,NaN,NaN,40.9757831973761,1788.940891,32.02010813,-1
471.9360061,52.21318981,4.528035363,4.121570182,47.20525225,NaN,NaN,41.1275025375761,1788.940891,32.02010813,-1
471.9449281,52.21428409,4.526705199,4.121570182,47.20451696,NaN,NaN,41.2394243203761,1788.940967,32.02010813,-1
472.071668,52.21509134,4.525723943,4.121570182,47.20397492,NaN,NaN,41.3219866563261,1788.957272,32.02010907,-1
472.112547,52.21568683,4.525000086,4.121570182,47.20357528,NaN,NaN,41.3837330025361,1788.95893,32.0201091,-1
476.268604,52.21613218,4.524458729,4.121570182,47.20327651,NaN,NaN,41.4324783065061,1805.723917,32.02777498,-1
486.437224,52.21648377,4.524031356,4.121570182,47.20304071,NaN,NaN,41.4672818397061,1898.747575,32.04561944,-1
486.475417,52.21673479,4.523726217,4.121570182,47.20287239,NaN,NaN,41.4677249478472,1898.749011,32.04561947,-1
